timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;timestamp
"2020-12-31T00:00:00.000Z";"2020-12-31T23:59:59.999Z";"2020-12-31T00:19:08.000Z";"2020-12-31T13:10:09.000Z";"2781";358.76849545;361.00324008;336.80622382;343.05263379;3783477586.51;6381074871.369557;"2020-12-31T23:59:59.999Z"
"2020-12-30T00:00:00.000Z";"2020-12-30T23:59:59.999Z";"2020-12-30T00:55:09.000Z";"2020-12-30T09:04:08.000Z";"2781";353.11020153;365.05760716;342.96135264;358.80800259;4985121425.04;6674138320.158701;"2020-12-30T23:59:59.999Z"
"2020-12-29T00:00:00.000Z";"2020-12-29T23:59:59.999Z";"2020-12-29T00:11:08.000Z";"2020-12-29T16:34:08.000Z";"2781";362.08671348;365.52497056;331.90722151;353.09065008;5332139474.97;6567790632.266364;"2020-12-29T23:59:59.999Z"
"2020-12-28T00:00:00.000Z";"2020-12-28T23:59:59.999Z";"2020-12-28T14:43:08.000Z";"2020-12-28T00:05:07.000Z";"2781";338.306984;374.88569012;337.17221452;362.09205619;6323801331.36;6735224549.459047;"2020-12-28T23:59:59.999Z"
"2020-12-27T00:00:00.000Z";"2020-12-27T23:59:59.999Z";"2020-12-27T16:02:07.000Z";"2020-12-27T12:15:12.000Z";"2781";322.85772204;362.26794774;313.5496845;338.1799511;7057534741.82;6290438770.712806;"2020-12-27T23:59:59.999Z"
"2020-12-26T00:00:00.000Z";"2020-12-26T23:59:59.999Z";"2020-12-26T21:50:12.000Z";"2020-12-26T11:20:09.000Z";"2781";318.38400418;329.18769681;310.95580058;322.82988109;5382110131.07;6004914228.992301;"2020-12-26T23:59:59.999Z"
"2020-12-25T00:00:00.000Z";"2020-12-25T23:59:59.999Z";"2020-12-25T14:31:07.000Z";"2020-12-25T04:41:07.000Z";"2781";296.29244695;323.94419726;293.6372031;318.34231119;5540322691.72;5921441558.417856;"2020-12-25T23:59:59.999Z"
"2020-12-24T00:00:00.000Z";"2020-12-24T23:59:59.999Z";"2020-12-24T23:20:12.000Z";"2020-12-24T00:46:07.000Z";"2781";274.23874375;298.06065941;272.32622566;296.28295373;5354778111;5511118483.486839;"2020-12-24T23:59:59.999Z"
"2020-12-23T00:00:00.000Z";"2020-12-23T23:59:59.999Z";"2020-12-23T01:01:07.000Z";"2020-12-23T22:34:07.000Z";"2781";323.77186993;325.45285153;267.86060982;274.14842097;6488304103.08;5099397083.00321;"2020-12-23T23:59:59.999Z"
"2020-12-22T00:00:00.000Z";"2020-12-22T23:59:59.999Z";"2020-12-22T23:59:07.000Z";"2020-12-22T08:39:07.000Z";"2781";314.39493677;323.88650265;301.19210203;323.88650265;5764317548.27;6024568301.390315;"2020-12-22T23:59:59.999Z"
