timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;timestamp
"2017-12-09T00:00:00.000Z";"2017-12-09T23:59:59.999Z";"2017-12-09T02:34:34.000Z";"2017-12-09T17:59:38.000Z";"2781";1464.6300048828;1526.4000244141;1353.9000244141;1410.0600585938;1059609984;23755016433.8;"2017-12-09T23:59:59.999Z"
"2017-12-08T00:00:00.000Z";"2017-12-08T23:59:59.999Z";"2017-12-08T05:34:30.000Z";"2017-12-08T01:44:32.000Z";"2781";1329.1600341797;1731.3199462891;1247.9300537109;1464.1300048828;2553979904;24663214945.1;"2017-12-08T23:59:59.999Z"
"2017-12-07T00:00:00.000Z";"2017-12-07T23:59:59.999Z";"2017-12-07T02:19:34.000Z";"2017-12-07T23:24:43.000Z";"2781";1430.7099609375;1454.7299804688;1323.75;1330.9300537109;1285209984;22416587804;"2017-12-07T23:59:59.999Z"
"2017-12-06T00:00:00.000Z";"2017-12-06T23:59:59.999Z";"2017-12-06T04:04:37.000Z";"2017-12-06T22:59:36.000Z";"2781";1498.4899902344;1530.6500244141;1396.1600341797;1430.0999755859;1154620032;24085547561.2;"2017-12-06T23:59:59.999Z"
"2017-12-05T00:00:00.000Z";"2017-12-05T23:59:59.999Z";"2017-12-05T08:59:31.000Z";"2017-12-05T23:49:36.000Z";"2781";1580.1600341797;1623.1600341797;1498;1501.8499755859;1032800000;25290985041.9;"2017-12-05T23:59:59.999Z"
"2017-12-04T00:00:00.000Z";"2017-12-04T23:59:59.999Z";"2017-12-04T07:49:26.000Z";"2017-12-04T13:24:31.000Z";"2781";1560.1600341797;1580.1099853516;1498.9799804688;1576.9200439453;780633984;26552277517.5;"2017-12-04T23:59:59.999Z"
"2017-12-03T00:00:00.000Z";"2017-12-03T23:59:59.999Z";"2017-12-03T20:24:31.000Z";"2017-12-03T01:49:32.000Z";"2781";1435.3599853516;1649.3000488281;1420.5999755859;1559.9300537109;1476739968;26263371462.5;"2017-12-03T23:59:59.999Z"
"2017-12-02T00:00:00.000Z";"2017-12-02T23:59:59.999Z";"2017-12-02T01:49:29.000Z";"2017-12-02T14:39:30.000Z";"2781";1462.0600585938;1502.3699951172;1415.4899902344;1434.9799804688;574510016;24157152872.8;"2017-12-02T23:59:59.999Z"
"2017-12-01T00:00:00.000Z";"2017-12-01T23:59:59.999Z";"2017-12-01T18:04:30.000Z";"2017-12-01T07:19:27.000Z";"2781";1381.8100585938;1482.6800537109;1300.4599609375;1462.6800537109;965150976;24620981620.5;"2017-12-01T23:59:59.999Z"
"2017-11-30T00:00:00.000Z";"2017-11-30T23:59:59.999Z";"2017-11-30T01:29:28.000Z";"2017-11-30T14:09:30.000Z";"2781";1380.3599853516;1468.75;1222.0999755859;1389.7800292969;1211730048;23391282946.5;"2017-11-30T23:59:59.999Z"
"2017-11-29T00:00:00.000Z";"2017-11-29T23:59:59.999Z";"2017-11-29T14:54:34.000Z";"2017-11-29T23:44:31.000Z";"2781";1541.6300048828;1673.2299804688;1332.1400146484;1359.7099609375;2345250048;22882899517.5;"2017-11-29T23:59:59.999Z"
"2017-11-28T00:00:00.000Z";"2017-11-28T23:59:59.999Z";"2017-11-28T06:19:27.000Z";"2017-11-28T12:59:29.000Z";"2781";1621.1700439453;1629.4799804688;1543.0799560547;1546.1800537109;1274880000;26018324622.8;"2017-11-28T23:59:59.999Z"
"2017-11-27T00:00:00.000Z";"2017-11-27T23:59:59.999Z";"2017-11-27T02:49:31.000Z";"2017-11-27T09:44:26.000Z";"2781";1722.9300537109;1742.4000244141;1607.7900390625;1622.5699462891;1391459968;27300835484.8;"2017-11-27T23:59:59.999Z"
"2017-11-26T00:00:00.000Z";"2017-11-26T23:59:59.999Z";"2017-11-26T23:34:26.000Z";"2017-11-26T01:14:40.000Z";"2781";1571.3900146484;1758.6099853516;1563.3499755859;1735.6600341797;1593049984;29201004189;"2017-11-26T23:59:59.999Z"
"2017-11-25T00:00:00.000Z";"2017-11-25T23:59:59.999Z";"2017-11-25T05:49:25.000Z";"2017-11-25T02:19:27.000Z";"2781";1634;1656.5500488281;1535.7700195313;1571.2700195313;1560039936;26432512807.1;"2017-11-25T23:59:59.999Z"
"2017-11-24T00:00:00.000Z";"2017-11-24T23:59:59.999Z";"2017-11-24T01:04:25.000Z";"2017-11-24T08:14:25.000Z";"2781";1651.8599853516;1782.8299560547;1575.7600097656;1648.5100097656;3128960000;27728844880.5;"2017-11-24T23:59:59.999Z"
"2017-11-23T00:00:00.000Z";"2017-11-23T23:59:59.999Z";"2017-11-23T23:59:25.000Z";"2017-11-23T00:19:31.000Z";"2781";1302.2299804688;1683.8100585938;1299.9499511719;1683.8100585938;4112090112;28319832009;"2017-11-23T23:59:59.999Z"
"2017-11-22T00:00:00.000Z";"2017-11-22T23:59:59.999Z";"2017-11-22T14:14:34.000Z";"2017-11-22T01:24:30.000Z";"2781";1175.0600585938;1335.25;1171.5999755859;1303.3100585938;1517619968;21917585064.9;"2017-11-22T23:59:59.999Z"
"2017-11-21T00:00:00.000Z";"2017-11-21T23:59:59.999Z";"2017-11-21T00:09:33.000Z";"2017-11-21T05:04:30.000Z";"2781";1220.7800292969;1224.1500244141;1140.8800048828;1176.9699707031;772859008;19790794686.4;"2017-11-21T23:59:59.999Z"
"2017-11-20T00:00:00.000Z";"2017-11-20T23:59:59.999Z";"2017-11-20T23:59:30.000Z";"2017-11-20T01:39:27.000Z";"2781";1172.4300537109;1236.0100097656;1167.2800292969;1236.0100097656;800052992;20781175181.1;"2017-11-20T23:59:59.999Z"
"2017-11-19T00:00:00.000Z";"2017-11-19T23:59:59.999Z";"2017-11-19T00:14:26.000Z";"2017-11-19T11:19:25.000Z";"2781";1260.9499511719;1262.3399658203;1144.0799560547;1172.0500488281;1285910016;19703757418.1;"2017-11-19T23:59:59.999Z"
"2017-11-18T00:00:00.000Z";"2017-11-18T23:59:59.999Z";"2017-11-18T02:49:24.000Z";"2017-11-18T00:04:24.000Z";"2781";1197.4300537109;1388.1099853516;1197.4300537109;1254.5300292969;3053769984;21088257259.4;"2017-11-18T23:59:59.999Z"
"2017-11-17T00:00:00.000Z";"2017-11-17T23:59:59.999Z";"2017-11-17T05:34:24.000Z";"2017-11-17T05:09:23.000Z";"2781";909.1580200195;1217.4200439453;863.9790039063;1185.4799804688;3203429888;19925103285;"2017-11-17T23:59:59.999Z"
"2017-11-16T00:00:00.000Z";"2017-11-16T23:59:59.999Z";"2017-11-16T13:59:27.000Z";"2017-11-16T22:14:25.000Z";"2781";1202.1700439453;1210.3599853516;876.5709838867;900.7760009766;2034690048;15138148703.8;"2017-11-16T23:59:59.999Z"
"2017-11-15T00:00:00.000Z";"2017-11-15T23:59:59.999Z";"2017-11-15T06:14:27.000Z";"2017-11-15T21:44:25.000Z";"2781";1269.7900390625;1326.3900146484;1191.9799804688;1212.4000244141;1321779968;20373957660;"2017-11-15T23:59:59.999Z"
"2017-11-14T00:00:00.000Z";"2017-11-14T23:59:59.999Z";"2017-11-14T11:29:25.000Z";"2017-11-14T03:59:26.000Z";"2781";1346.7299804688;1390.2099609375;1211.3900146484;1273.5300292969;1697910016;21398535582.4;"2017-11-14T23:59:59.999Z"
"2017-11-13T00:00:00.000Z";"2017-11-13T23:59:59.999Z";"2017-11-13T18:24:25.000Z";"2017-11-13T05:34:21.000Z";"2781";1381.8199462891;1501.1600341797;1043;1353.9899902344;4850570240;22748149041.8;"2017-11-13T23:59:59.999Z"
"2017-11-12T00:00:00.000Z";"2017-11-12T23:59:59.999Z";"2017-11-12T07:29:21.000Z";"2017-11-12T11:19:22.000Z";"2781";1346.9699707031;2477.6499023438;1215.5799560547;1388.8599853516;8371319808;23332952164.5;"2017-11-12T23:59:59.999Z"
"2017-11-11T00:00:00.000Z";"2017-11-11T23:59:59.999Z";"2017-11-11T10:54:22.000Z";"2017-11-11T03:24:22.000Z";"2781";1001.6400146484;1403.6600341797;910.7219848633;1340.4499511719;5139769856;22505049628.8;"2017-11-11T23:59:59.999Z"
"2017-11-10T00:00:00.000Z";"2017-11-10T23:59:59.999Z";"2017-11-10T23:54:23.000Z";"2017-11-10T23:59:23.000Z";"2781";651.7750244141;1034.7700195313;651.7750244141;1007.4199829102;5195420160;16904381672.5;"2017-11-10T23:59:59.999Z"
"2017-11-09T00:00:00.000Z";"2017-11-09T23:59:59.999Z";"2017-11-09T22:14:22.000Z";"2017-11-09T09:14:22.000Z";"2781";622.3120117188;670.1359863281;619.2579956055;654.3029785156;710387008;10975433919;"2017-11-09T23:59:59.999Z"
"2017-11-08T00:00:00.000Z";"2017-11-08T23:59:59.999Z";"2017-11-08T05:54:21.000Z";"2017-11-08T18:44:24.000Z";"2781";615.242980957;646.3809814453;565.5969848633;622.4550170898;837646016;10440110926.1;"2017-11-08T23:59:59.999Z"
"2017-11-07T00:00:00.000Z";"2017-11-07T23:59:59.999Z";"2017-11-07T09:39:23.000Z";"2017-11-07T00:29:22.000Z";"2781";602.6840209961;626.2109985352;602.450012207;616.2960205078;375367008;10335114438.6;"2017-11-07T23:59:59.999Z"
"2017-11-06T00:00:00.000Z";"2017-11-06T23:59:59.999Z";"2017-11-06T00:54:21.000Z";"2017-11-06T23:59:22.000Z";"2781";630.3060302734;657.3350219727;602.6480102539;602.6480102539;794105024;10104568883.6;"2017-11-06T23:59:59.999Z"
"2017-11-05T00:00:00.000Z";"2017-11-05T23:59:59.999Z";"2017-11-05T21:09:22.000Z";"2017-11-05T17:49:21.000Z";"2781";619.9110107422;635.7199707031;579.1300048828;630.7020263672;816028032;10573198700.9;"2017-11-05T23:59:59.999Z"
"2017-11-04T00:00:00.000Z";"2017-11-04T23:59:59.999Z";"2017-11-04T02:29:21.000Z";"2017-11-04T01:24:21.000Z";"2781";635.3469848633;642.0479736328;571.1170043945;620.4450073242;1161369984;10399844801.1;"2017-11-04T23:59:59.999Z"
"2017-11-03T00:00:00.000Z";"2017-11-03T23:59:59.999Z";"2017-11-03T15:59:22.000Z";"2017-11-03T00:24:21.000Z";"2781";587.3179931641;684.5300292969;577.8640136719;625.3239746094;1682210048;10479281207.1;"2017-11-03T23:59:59.999Z"
"2017-11-02T00:00:00.000Z";"2017-11-02T23:59:59.999Z";"2017-11-02T22:44:22.000Z";"2017-11-02T02:04:21.000Z";"2781";527.6770019531;610.3930053711;514.5200195313;587.2219848633;1632060032;9838155901.95;"2017-11-02T23:59:59.999Z"
"2017-11-01T00:00:00.000Z";"2017-11-01T23:59:59.999Z";"2017-11-01T23:49:20.000Z";"2017-11-01T00:09:21.000Z";"2781";438.2980041504;538.2639770508;437.908996582;531.8280029297;1152230016;8909561583.45;"2017-11-01T23:59:59.999Z"
"2017-10-31T00:00:00.000Z";"2017-10-31T23:59:59.999Z";"2017-10-31T06:04:20.000Z";"2017-10-31T14:44:21.000Z";"2781";449.3689880371;454.0719909668;431.7609863281;439.0530090332;343799008;7354889628.26;"2017-10-31T23:59:59.999Z"
"2017-10-30T00:00:00.000Z";"2017-10-30T23:59:59.999Z";"2017-10-30T09:59:21.000Z";"2017-10-30T02:19:20.000Z";"2781";458.4519958496;478.4230041504;417.6220092773;448.2269897461;796409024;7508138420.25;"2017-10-30T23:59:59.999Z"
"2017-10-29T00:00:00.000Z";"2017-10-29T23:59:59.999Z";"2017-10-29T11:09:21.000Z";"2017-10-29T02:29:21.000Z";"2781";420.4689941406;526.1170043945;408.4030151367;451.9240112305;2002439936;7569653562.35;"2017-10-29T23:59:59.999Z"
"2017-10-28T00:00:00.000Z";"2017-10-28T23:59:59.999Z";"2017-10-28T23:54:21.000Z";"2017-10-28T00:09:20.000Z";"2781";369.5409851074;425.4450073242;369.058013916;423.3450012207;781036992;7090441358.81;"2017-10-28T23:59:59.999Z"
"2017-10-27T00:00:00.000Z";"2017-10-27T23:59:59.999Z";"2017-10-27T23:09:20.000Z";"2017-10-27T00:19:24.000Z";"2781";338.3030090332;372.8110046387;338.2409973145;367.5700073242;501988992;6150539620.75;"2017-10-27T23:59:59.999Z"
"2017-10-26T00:00:00.000Z";"2017-10-26T23:59:59.999Z";"2017-10-26T10:59:20.000Z";"2017-10-26T00:09:20.000Z";"2781";332.1099853516;350.9379882813;331.2080078125;338.2049865723;234967008;5654242244.44;"2017-10-26T23:59:59.999Z"
"2017-10-25T00:00:00.000Z";"2017-10-25T23:59:59.999Z";"2017-10-25T08:39:20.000Z";"2017-10-25T01:59:21.000Z";"2781";326.5889892578;334.3779907227;320.3760070801;332.1310119629;151935008;5551042407.04;"2017-10-25T23:59:59.999Z"
"2017-10-24T00:00:00.000Z";"2017-10-24T23:59:59.999Z";"2017-10-24T12:29:20.000Z";"2017-10-24T01:14:21.000Z";"2781";315.8970031738;340.4549865723;311.4779968262;326.8900146484;267442000;5462740512.5;"2017-10-24T23:59:59.999Z"
"2017-10-23T00:00:00.000Z";"2017-10-23T23:59:59.999Z";"2017-10-23T00:34:20.000Z";"2017-10-23T15:34:21.000Z";"2781";330.6679992676;332.2810058594;309.8710021973;315.5950012207;191558000;5273363643.62;"2017-10-23T23:59:59.999Z"
"2017-10-22T00:00:00.000Z";"2017-10-22T23:59:59.999Z";"2017-10-22T02:24:19.000Z";"2017-10-22T00:04:19.000Z";"2781";323.5039978027;355.5190124512;323.5039978027;331.6600036621;355545984;5541354551.25;"2017-10-22T23:59:59.999Z"
"2017-10-21T00:00:00.000Z";"2017-10-21T23:59:59.999Z";"2017-10-21T07:19:21.000Z";"2017-10-21T17:14:19.000Z";"2781";326.7520141602;328.4549865723;317.4639892578;323.358001709;129938000;5402588666.48;"2017-10-21T23:59:59.999Z"
"2017-10-20T00:00:00.000Z";"2017-10-20T23:59:59.999Z";"2017-10-20T02:39:19.000Z";"2017-10-20T08:49:19.000Z";"2781";330.9039916992;332.9750061035;323.0759887695;327.4440002441;160204000;5470545512.25;"2017-10-20T23:59:59.999Z"
"2017-10-19T00:00:00.000Z";"2017-10-19T23:59:59.999Z";"2017-10-19T00:04:20.000Z";"2017-10-19T16:04:21.000Z";"2781";339.2659912109;339.2659912109;326.2659912109;330.8059997559;195578000;5526221741.95;"2017-10-19T23:59:59.999Z"
"2017-10-18T00:00:00.000Z";"2017-10-18T23:59:59.999Z";"2017-10-18T00:14:20.000Z";"2017-10-18T14:14:20.000Z";"2781";373.6510009766;376.1799926758;313.7699890137;339.1659851074;477184000;5665390707.82;"2017-10-18T23:59:59.999Z"
"2017-10-17T00:00:00.000Z";"2017-10-17T23:59:59.999Z";"2017-10-17T11:29:20.000Z";"2017-10-17T04:04:19.000Z";"2781";313.7009887695;394.9630126953;309.6449890137;371.7309875488;1008160000;6208911373.7;"2017-10-17T23:59:59.999Z"
"2017-10-16T00:00:00.000Z";"2017-10-16T23:59:59.999Z";"2017-10-16T01:49:20.000Z";"2017-10-16T09:14:18.000Z";"2781";315.2630004883;318.0159912109;310.5190124512;313.6430053711;117797000;5238563399.44;"2017-10-16T23:59:59.999Z"
"2017-10-15T00:00:00.000Z";"2017-10-15T23:59:59.999Z";"2017-10-15T01:34:29.000Z";"2017-10-15T10:09:29.000Z";"2781";322.4200134277;323.592010498;307.6770019531;314.9469909668;133385000;5260122752.04;"2017-10-15T23:59:59.999Z"
"2017-10-14T00:00:00.000Z";"2017-10-14T23:59:59.999Z";"2017-10-14T03:49:19.000Z";"2017-10-14T14:39:37.000Z";"2781";321.5419921875;327.4230041504;317.3510131836;321.9580078125;164136992;5377048729.33;"2017-10-14T23:59:59.999Z"
"2017-10-13T00:00:00.000Z";"2017-10-13T23:59:59.999Z";"2017-10-13T13:54:21.000Z";"2017-10-13T05:49:32.000Z";"2781";314.1510009766;323.0769958496;304.3829956055;321.4609985352;288209984;5368370572.16;"2017-10-13T23:59:59.999Z"
"2017-10-12T00:00:00.000Z";"2017-10-12T23:59:59.999Z";"2017-10-12T12:59:21.000Z";"2017-10-12T19:19:21.000Z";"2781";315.466003418;330.1260070801;310.7130126953;313.2130126953;262066000;5226976847.25;"2017-10-12T23:59:59.999Z"
"2017-10-11T00:00:00.000Z";"2017-10-11T23:59:59.999Z";"2017-10-11T00:14:20.000Z";"2017-10-11T14:54:21.000Z";"2781";320.2019958496;321.2650146484;312.1300048828;314.8959960938;131577000;5252890389.6;"2017-10-11T23:59:59.999Z"
"2017-10-10T00:00:00.000Z";"2017-10-10T23:59:59.999Z";"2017-10-10T02:54:46.000Z";"2017-10-10T16:14:21.000Z";"2781";313.2239990234;352.0190124512;311.7030029297;321.5899963379;367808992;5364153359;"2017-10-10T23:59:59.999Z"
"2017-10-09T00:00:00.000Z";"2017-10-09T23:59:59.999Z";"2017-10-09T00:04:37.000Z";"2017-10-09T19:49:21.000Z";"2781";342.7560119629;342.7560119629;289.0369873047;314.1610107422;288075008;5239797070.7;"2017-10-09T23:59:59.999Z"
"2017-10-08T00:00:00.000Z";"2017-10-08T23:59:59.999Z";"2017-10-08T14:09:45.000Z";"2017-10-08T22:34:39.000Z";"2781";360.0899963379;362.4639892578;337.0010070801;342.2120056152;203754000;5707257740.6;"2017-10-08T23:59:59.999Z"
"2017-10-07T00:00:00.000Z";"2017-10-07T23:59:59.999Z";"2017-10-07T01:09:21.000Z";"2017-10-07T17:04:23.000Z";"2781";363.6019897461;364.8770141602;356.0650024414;360.7820129395;91004000;6016481807.95;"2017-10-07T23:59:59.999Z"
"2017-10-06T00:00:00.000Z";"2017-10-06T23:59:59.999Z";"2017-10-06T06:04:22.000Z";"2017-10-06T00:14:22.000Z";"2781";355.4349975586;371.282989502;354.9609985352;363.0140075684;182031008;6053063329.98;"2017-10-06T23:59:59.999Z"
"2017-10-05T00:00:00.000Z";"2017-10-05T23:59:59.999Z";"2017-10-05T12:19:20.000Z";"2017-10-05T05:44:19.000Z";"2781";358.4219970703;371.1900024414;348.4469909668;355.75;268340992;5931788840.62;"2017-10-05T23:59:59.999Z"
"2017-10-04T00:00:00.000Z";"2017-10-04T23:59:59.999Z";"2017-10-04T00:14:20.000Z";"2017-10-04T21:09:21.000Z";"2781";404.199005127;404.4479980469;354.5520019531;358.4469909668;251584000;5971673252.95;"2017-10-04T23:59:59.999Z"
"2017-10-03T00:00:00.000Z";"2017-10-03T23:59:59.999Z";"2017-10-03T00:04:34.000Z";"2017-10-03T14:09:23.000Z";"2781";421.7860107422;421.7860107422;395.7439880371;404.1770019531;130247000;6729274230.53;"2017-10-03T23:59:59.999Z"
"2017-10-02T00:00:00.000Z";"2017-10-02T23:59:59.999Z";"2017-10-02T12:09:37.000Z";"2017-10-02T18:14:34.000Z";"2781";415.8689880371;430.8630065918;411.8429870605;421.1860046387;219590000;7012388891.9;"2017-10-02T23:59:59.999Z"
"2017-10-01T00:00:00.000Z";"2017-10-01T23:59:59.999Z";"2017-10-01T00:59:22.000Z";"2017-10-01T23:59:20.000Z";"2781";433.3800048828;436.9370117188;415.1520080566;415.1520080566;164290000;6909649774.2;"2017-10-01T23:59:59.999Z"
"2017-09-30T00:00:00.000Z";"2017-09-30T23:59:59.999Z";"2017-09-30T06:39:22.000Z";"2017-09-30T23:44:23.000Z";"2781";436.6449890137;445.6229858398;432.533996582;432.6260070801;150564992;7195230134.65;"2017-09-30T23:59:59.999Z"
"2017-09-29T00:00:00.000Z";"2017-09-29T23:59:59.999Z";"2017-09-29T01:19:32.000Z";"2017-09-29T05:39:19.000Z";"2781";447.6619873047;447.9230041504;426.9920043945;436.7749938965;148724992;7261040414.69;"2017-09-29T23:59:59.999Z"
"2017-09-28T00:00:00.000Z";"2017-09-28T23:59:59.999Z";"2017-09-28T05:49:26.000Z";"2017-09-28T10:54:25.000Z";"2781";456.7130126953;465.2030029297;433.5039978027;447.8059997559;300420992;7444349334.3;"2017-09-28T23:59:59.999Z"
"2017-09-27T00:00:00.000Z";"2017-09-27T23:59:59.999Z";"2017-09-27T22:19:26.000Z";"2017-09-27T00:14:25.000Z";"2781";441.8550109863;459.9970092773;439.408996582;457.3110046387;197884992;7601937916.88;"2017-09-27T23:59:59.999Z"
"2017-09-26T00:00:00.000Z";"2017-09-26T23:59:59.999Z";"2017-09-26T03:04:27.000Z";"2017-09-26T23:59:26.000Z";"2781";445.3609924316;458.25;441.8299865723;441.8299865723;165303008;7343076528.12;"2017-09-26T23:59:59.999Z"
"2017-09-25T00:00:00.000Z";"2017-09-25T23:59:59.999Z";"2017-09-25T16:19:29.000Z";"2017-09-25T00:04:32.000Z";"2781";419.6470031738;450.1279907227;419.6470031738;445.7990112305;302272000;7407290306.74;"2017-09-25T23:59:59.999Z"
"2017-09-24T00:00:00.000Z";"2017-09-24T23:59:59.999Z";"2017-09-24T03:54:26.000Z";"2017-09-24T11:04:27.000Z";"2781";428.8020019531;433.0429992676;419.2510070801;421.0299987793;114527000;6994250354.62;"2017-09-24T23:59:59.999Z"
"2017-09-23T00:00:00.000Z";"2017-09-23T23:59:59.999Z";"2017-09-23T12:04:27.000Z";"2017-09-23T01:19:24.000Z";"2781";415.3059997559;432.9590148926;407.4509887695;428.5029907227;189127008;7116984901.85;"2017-09-23T23:59:59.999Z"
"2017-09-22T00:00:00.000Z";"2017-09-22T23:59:59.999Z";"2017-09-22T04:34:25.000Z";"2017-09-22T15:49:28.000Z";"2781";417.9169921875;435.4450073242;402.7659912109;415.0929870605;241904992;6892432473.15;"2017-09-22T23:59:59.999Z"
"2017-09-21T00:00:00.000Z";"2017-09-21T23:59:59.999Z";"2017-09-21T00:24:43.000Z";"2017-09-21T23:24:49.000Z";"2781";475.8299865723;480.0050048828;413.7460021973;416.2640075684;316731008;6909737844.9;"2017-09-21T23:59:59.999Z"
